Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating
3,10.02865329512894,No,No,2,3.0
1,2.865329512893983,No,No,1,3.1
3,5.730659025787966,No,No,1,3.3
2,2.865329512893983,No,No,1,3.4
1,5.730659025787966,No,No,1,3.1
2,2.1489971346704873,No,No,1,3.0
3,7.163323782234957,No,No,2,2.7
2,5.01432664756447,No,No,1,3.1
5,4.2979942693409745,No,No,1,3.2
4,4.2979942693409745,No,No,1,3.4
2,2.1489971346704873,No,No,1,2.9
5,8.595988538681949,No,Yes,2,3.2
3,5.730659025787966,No,No,1,3.1
3,3.5816618911174785,No,No,1,2.9
2,3.5816618911174785,No,No,1,2.8
3,7.163323782234957,No,No,2,3.1
3,5.730659025787966,No,No,1,3.0
3,7.163323782234957,No,No,2,3.1
5,2.865329512893983,No,No,1,3.1
3,8.595988538681949,No,No,2,3.3
1,5.01432664756447,No,No,1,2.8
3,5.730659025787966,No,No,1,3.1
6,7.163323782234957,No,Yes,2,2.6
4,4.2979942693409745,No,No,1,3.3
3,6.446991404011461,No,Yes,1,2.6
3,5.730659025787966,No,No,1,3.5
2,2.865329512893983,No,No,1,3.5
3,7.163323782234957,No,Yes,2,3.5
4,2.865329512893983,No,Yes,1,3.5
3,8.595988538681949,No,Yes,2,3.7
3,6.446991404011461,No,No,1,3.8
3,1.4326647564469914,No,No,1,3.5
4,5.01432664756447,No,Yes,1,4.0
4,50.1432664756447,Yes,No,4,3.4
1,71.63323782234957,Yes,No,4,3.7
2,71.63323782234957,Yes,No,4,3.9
2,28.653295128939828,Yes,No,4,4.1
6,54.44126074498568,Yes,No,4,4.3
1,6.446991404011461,No,No,1,3.4
3,10.02865329512894,No,No,2,2.8
1,5.01432664756447,No,No,1,3.1
2,57.306590257879655,Yes,No,4,4.0
4,42.97994269340975,Yes,No,4,4.0
3,42.97994269340975,Yes,No,4,4.2
3,10.02865329512894,No,No,2,2.5
2,11.461318051575931,No,No,2,3.4
3,7.163323782234957,No,No,2,3.3
4,11.461318051575931,Yes,No,2,3.3
3,7.163323782234957,No,Yes,2,2.6
6,7.163323782234957,No,Yes,2,3.4
3,2.1489971346704873,No,No,1,3.9
5,12.893982808022923,No,Yes,2,3.5
5,8.595988538681949,No,No,2,2.3
3,5.730659025787966,No,No,1,2.9
2,1.4326647564469914,No,Yes,1,2.9
1,6.446991404011461,No,No,1,3.4
3,3.5816618911174785,No,No,1,3.2
2,4.2979942693409745,No,No,1,2.9
1,7.163323782234957,No,No,2,3.1
1,8.595988538681949,No,No,2,3.1
3,10.02865329512894,No,No,2,2.9
3,8.595988538681949,No,No,2,3.4
1,8.595988538681949,No,No,2,3.1
2,5.730659025787966,No,No,1,3.0
1,8.595988538681949,No,Yes,2,3.2
3,5.730659025787966,No,No,1,2.8
3,8.595988538681949,No,No,2,2.8
3,17.191977077363898,Yes,No,3,2.7
4,5.730659025787966,No,No,1,2.8
1,2.1489971346704873,No,No,1,3.1
1,5.01432664756447,No,No,1,3.2
3,31.518624641833814,Yes,No,4,3.2
2,5.01432664756447,No,Yes,1,3.8
3,3.5816618911174785,No,No,1,3.8
2,1.4326647564469914,No,No,1,3.6
1,7.163323782234957,No,No,2,3.6
1,8.595988538681949,No,No,2,3.8
2,15.759312320916907,No,No,3,3.5
5,11.461318051575931,No,Yes,2,3.7
2,6.446991404011461,No,Yes,1,3.5
4,12.893982808022923,No,No,2,3.5
3,7.163323782234957,No,Yes,2,3.6
4,21.489971346704873,Yes,Yes,3,3.6
3,9.312320916905444,No,No,2,3.6
6,14.326647564469914,No,Yes,3,3.8
4,18.624641833810887,Yes,Yes,3,4.0
2,11.461318051575931,No,Yes,2,4.1
5,35.816618911174785,Yes,No,4,3.3
4,17.191977077363898,Yes,No,3,3.6
1,8.595988538681949,No,No,2,2.6
2,5.730659025787966,No,Yes,1,2.9
1,6.446991404011461,No,Yes,1,3.8
1,10.02865329512894,No,No,2,3.7
1,7.163323782234957,No,Yes,2,3.6
3,5.01432664756447,No,No,1,3.2
1,6.446991404011461,No,No,1,2.7
4,12.177650429799428,Yes,Yes,2,2.5
3,15.759312320916907,Yes,No,3,3.2
4,17.908309455587393,Yes,No,3,3.3
4,11.461318051575931,No,Yes,2,2.7
4,20.05730659025788,Yes,No,3,3.3
4,3.5816618911174785,No,No,1,3.0
2,1.4326647564469914,No,No,1,2.8
3,8.595988538681949,No,No,2,3.1
2,2.865329512893983,No,No,1,3.0
3,5.730659025787966,No,No,1,3.2
3,5.730659025787966,No,No,1,3.2
2,2.865329512893983,No,No,1,3.3
2,2.1489971346704873,No,No,1,3.0
3,3.5816618911174785,No,No,1,3.3
3,2.865329512893983,No,No,1,3.1
2,5.01432664756447,No,No,1,2.9
3,2.1489971346704873,No,No,1,2.8
3,4.2979942693409745,No,No,1,3.0
4,4.2979942693409745,No,No,1,3.3
2,2.1489971346704873,No,No,1,3.1
3,5.730659025787966,No,No,1,2.9
3,8.595988538681949,No,No,2,3.1
1,5.01432664756447,No,No,1,2.4
11,8.595988538681949,No,Yes,2,3.3
2,31.518624641833814,Yes,No,4,3.6
2,7.879656160458453,No,No,2,3.7
3,10.02865329512894,No,No,2,3.6
2,25.787965616045845,Yes,Yes,3,4.0
5,31.518624641833814,No,No,4,4.0
1,5.730659025787966,No,No,1,3.2
2,5.730659025787966,No,Yes,1,3.2
2,2.865329512893983,No,No,1,2.9
1,3.5816618911174785,No,No,1,3.0
2,3.5816618911174785,No,No,1,3.2
4,8.595988538681949,No,Yes,2,3.0
1,2.865329512893983,No,No,1,2.9
2,2.865329512893983,No,No,1,2.9
3,6.446991404011461,No,No,1,3.3
2,5.730659025787966,No,Yes,1,3.4
1,4.2979942693409745,No,No,1,3.0
3,1.4326647564469914,No,No,1,3.0
2,3.5816618911174785,No,No,1,3.4
2,8.595988538681949,No,No,2,3.0
2,3.5816618911174785,No,No,1,3.1
4,17.191977077363898,Yes,Yes,3,3.5
3,14.326647564469914,Yes,No,3,3.5
1,8.595988538681949,No,Yes,2,3.5
2,10.02865329512894,No,No,2,3.5
3,7.163323782234957,No,No,2,3.8
3,7.163323782234957,No,Yes,2,3.5
2,22.922636103151863,Yes,Yes,3,4.3
4,42.97994269340975,Yes,No,4,3.3
1,45.845272206303726,Yes,No,4,3.7
6,35.816618911174785,No,No,4,3.9
3,11.461318051575931,Yes,No,2,3.3
3,7.163323782234957,No,Yes,2,3.6
4,14.326647564469914,No,Yes,3,3.6
2,7.163323782234957,No,No,2,3.1
4,31.518624641833814,Yes,No,4,3.2
1,22.922636103151863,No,No,3,3.2
3,51.57593123209169,Yes,No,4,3.7
2,53.00859598853869,Yes,No,4,3.6
2,35.816618911174785,Yes,No,4,4.4
3,28.653295128939828,No,No,4,3.1
1,58.73925501432665,No,No,4,3.5
2,61.60458452722063,Yes,No,4,3.9
1,71.63323782234957,Yes,No,4,3.8
2,51.57593123209169,Yes,No,4,3.7
2,14.326647564469914,No,No,3,3.7
2,64.46991404011462,Yes,No,4,4.3
3,37.96561604584527,Yes,No,4,3.3
4,45.845272206303726,Yes,No,4,3.6
3,28.653295128939828,Yes,No,4,3.2
2,85.9598853868195,Yes,No,4,3.2
2,42.97994269340975,Yes,No,4,3.3
6,85.9598853868195,Yes,No,4,3.9
2,57.306590257879655,Yes,No,4,3.7
2,12.893982808022923,No,No,2,3.8
1,71.63323782234957,Yes,No,4,3.7
2,35.816618911174785,Yes,No,4,3.6
6,85.9598853868195,Yes,No,4,4.0
3,14.326647564469914,Yes,Yes,3,3.0
3,12.893982808022923,Yes,No,2,3.3
4,3.5816618911174785,No,No,1,3.4
3,4.2979942693409745,No,No,1,2.9
2,10.02865329512894,No,No,2,2.8
5,11.461318051575931,Yes,Yes,2,3.5
6,7.163323782234957,No,Yes,2,1.9
2,12.893982808022923,No,No,2,3.3
1,22.922636103151863,Yes,No,3,3.2
1,64.46991404011462,Yes,No,4,3.4
2,42.97994269340975,No,No,4,3.5
5,73.06590257879657,Yes,No,4,3.7
5,64.46991404011462,Yes,No,4,3.9
2,71.63323782234957,No,No,4,3.7
2,64.46991404011462,Yes,No,4,3.6
3,38.68194842406877,Yes,No,4,3.9
2,37.96561604584527,Yes,No,4,3.6
1,50.1432664756447,Yes,No,4,3.6
2,50.1432664756447,Yes,No,4,4.0
3,57.306590257879655,Yes,No,4,3.9
2,71.63323782234957,Yes,No,4,3.8
2,78.79656160458453,Yes,No,4,3.9
2,50.1432664756447,No,No,4,3.7
2,28.653295128939828,No,No,4,3.6
2,5.730659025787966,No,No,1,2.9
4,42.97994269340975,Yes,No,4,3.8
6,42.97994269340975,Yes,No,4,3.3
5,50.1432664756447,Yes,No,4,3.3
3,64.46991404011462,Yes,No,4,3.8
2,42.97994269340975,Yes,No,4,3.1
2,12.893982808022923,No,No,2,3.3
5,63.03724928366763,No,No,4,3.6
3,35.816618911174785,Yes,No,4,3.7
2,71.63323782234957,No,No,4,3.1
1,35.816618911174785,No,No,4,3.8
4,71.63323782234957,No,No,4,3.9
2,60.17191977077364,Yes,No,4,3.6
2,85.9598853868195,Yes,No,4,3.9
1,78.79656160458453,Yes,No,4,4.0
3,64.46991404011462,Yes,No,4,4.2
4,28.653295128939828,Yes,No,4,3.7
1,57.306590257879655,Yes,No,4,3.5
1,114.61318051575931,Yes,No,4,4.0
1,21.489971346704873,No,No,3,4.0
5,42.97994269340975,Yes,No,4,3.2
4,35.816618911174785,Yes,No,4,3.0
1,7.163323782234957,No,No,2,3.0
2,24.355300859598856,Yes,Yes,3,3.6
2,22.922636103151863,Yes,No,3,3.8
1,35.816618911174785,Yes,No,4,4.1
3,1.4326647564469914,No,No,1,2.9
3,3.5816618911174785,No,No,1,2.7
3,6.446991404011461,No,No,1,2.9
2,2.865329512893983,No,No,1,3.1
2,2.1489971346704873,No,No,1,3.1
2,2.1489971346704873,No,No,1,2.9
2,4.2979942693409745,No,Yes,1,3.0
3,5.01432664756447,No,No,1,3.1
3,5.01432664756447,No,No,1,2.9
5,4.2979942693409745,No,No,1,3.0
2,4.2979942693409745,No,No,1,2.9
6,5.01432664756447,No,No,1,3.0
6,5.01432664756447,No,No,1,3.2
2,4.2979942693409745,No,No,1,3.3
2,2.1489971346704873,No,No,1,3.0
2,5.01432664756447,No,No,1,2.6
3,7.163323782234957,No,No,2,3.0
2,3.5816618911174785,No,No,1,2.9
2,1.4326647564469914,No,No,1,3.4
2,7.879656160458453,No,No,2,3.0
3,2.865329512893983,No,No,1,3.1
2,2.1489971346704873,No,No,1,3.2
3,2.1489971346704873,No,No,1,3.2
3,4.2979942693409745,No,No,1,2.9
3,4.2979942693409745,No,No,1,3.0
2,2.1489971346704873,No,No,1,3.5
5,4.2979942693409745,No,Yes,1,3.5
5,11.461318051575931,No,No,2,3.7
1,10.744985673352437,No,No,2,3.4
5,7.163323782234957,No,Yes,2,3.6
1,10.02865329512894,No,Yes,2,4.2
2,5.01432664756447,No,Yes,1,2.9
3,10.02865329512894,No,No,2,3.6
5,7.163323782234957,No,No,2,3.7
1,5.730659025787966,No,No,1,3.8
1,5.730659025787966,No,Yes,1,2.3
2,2.865329512893983,No,Yes,1,3.1
1,1.4326647564469914,No,No,1,2.8
2,3.5816618911174785,No,No,1,2.9
5,7.163323782234957,No,Yes,2,2.9
2,2.865329512893983,No,No,1,3.0
3,2.865329512893983,No,Yes,1,2.8
3,5.01432664756447,No,No,1,2.7
3,3.5816618911174785,No,No,1,2.9
2,4.2979942693409745,No,Yes,1,2.7
3,10.02865329512894,No,No,2,2.5
4,4.2979942693409745,No,No,1,3.1
2,1.4326647564469914,No,No,1,3.0
7,4.2979942693409745,No,No,1,3.1
4,2.1489971346704873,No,No,1,3.3
4,4.2979942693409745,No,No,1,3.1
5,4.2979942693409745,No,No,1,3.0
1,1.4326647564469914,No,No,1,3.1
2,2.1489971346704873,No,No,1,3.0
3,4.2979942693409745,No,Yes,1,3.1
3,5.01432664756447,No,Yes,1,3.2
3,7.163323782234957,No,Yes,2,2.7
2,2.865329512893983,No,No,1,3.0
3,2.865329512893983,No,No,1,2.8
3,5.730659025787966,No,No,1,3.0
2,0.7163323782234957,No,No,1,2.8
2,0.7163323782234957,No,No,1,2.8
6,3.5816618911174785,No,No,1,2.9
2,4.2979942693409745,No,No,1,3.0
7,5.730659025787966,No,No,1,2.8
5,4.2979942693409745,No,No,1,2.8
5,2.865329512893983,No,No,1,3.0
5,5.730659025787966,No,Yes,1,2.7
2,2.865329512893983,No,No,1,2.9
3,9.312320916905444,No,Yes,2,2.8
2,5.730659025787966,No,Yes,1,2.4
1,6.446991404011461,No,No,1,2.6
3,4.2979942693409745,No,No,1,2.6
4,17.191977077363898,Yes,No,3,2.7
3,10.02865329512894,No,No,2,3.4
1,2.865329512893983,No,No,1,2.9
1,5.730659025787966,No,No,1,3.3
2,3.5816618911174785,No,No,1,3.4
1,6.446991404011461,No,No,1,2.8
3,8.595988538681949,No,No,2,3.4
3,3.5816618911174785,No,Yes,1,3.0
2,5.730659025787966,No,No,1,2.8
5,17.191977077363898,Yes,Yes,3,2.6
2,3.5816618911174785,No,No,1,2.5
6,7.163323782234957,No,Yes,2,2.5
3,21.489971346704873,Yes,Yes,3,2.7
3,8.595988538681949,No,No,2,2.9
3,8.595988538681949,No,Yes,2,2.5
3,7.163323782234957,No,Yes,2,3.6
1,5.01432664756447,No,Yes,1,3.9
2,5.01432664756447,No,No,1,3.5
2,5.01432664756447,No,No,1,2.3
3,8.595988538681949,No,Yes,2,2.4
3,14.326647564469914,Yes,Yes,3,2.2
4,14.326647564469914,No,Yes,3,2.4
3,21.489971346704873,Yes,No,3,2.4
1,12.893982808022923,Yes,Yes,2,2.0
1,8.595988538681949,No,Yes,2,3.4
7,15.759312320916907,No,Yes,3,3.0
4,8.595988538681949,No,Yes,2,2.8
4,31.518624641833814,Yes,No,4,3.3
4,5.01432664756447,No,Yes,1,3.7
4,9.312320916905444,No,Yes,2,3.8
4,12.177650429799428,No,Yes,2,3.8
2,14.326647564469914,No,Yes,3,3.9
3,14.326647564469914,No,Yes,3,3.8
6,12.893982808022923,Yes,Yes,2,3.8
4,12.893982808022923,Yes,Yes,2,3.8
2,11.461318051575931,No,Yes,2,3.7
3,11.461318051575931,No,Yes,2,3.5
1,12.893982808022923,Yes,Yes,2,3.5
3,13.61031518624642,No,Yes,2,3.9
2,21.489971346704873,Yes,Yes,3,3.6
4,9.312320916905444,No,Yes,2,3.8
1,14.326647564469914,No,Yes,3,3.8
6,10.02865329512894,No,Yes,2,3.7
2,10.02865329512894,No,Yes,2,4.2
1,9.312320916905444,No,Yes,2,4.1
3,12.893982808022923,No,Yes,2,4.2
3,11.461318051575931,No,Yes,2,2.9
3,10.02865329512894,No,No,2,2.8
4,8.595988538681949,No,No,2,3.3
6,9.312320916905444,No,Yes,2,3.3
6,7.163323782234957,No,Yes,2,2.5
2,10.744985673352437,No,Yes,2,3.9
4,8.595988538681949,No,Yes,2,3.9
3,7.163323782234957,No,Yes,2,3.6
3,12.177650429799428,Yes,Yes,2,3.7
4,5.01432664756447,No,Yes,1,3.2
1,9.312320916905444,No,Yes,2,3.3
3,2.1489971346704873,No,No,1,3.3
4,2.1489971346704873,No,No,1,3.1
1,5.730659025787966,No,No,1,3.4
5,12.893982808022923,Yes,No,2,2.9
1,3.5816618911174785,No,No,1,3.1
6,21.489971346704873,No,Yes,3,2.8
6,5.01432664756447,No,No,1,3.3
1,4.2979942693409745,No,Yes,1,2.7
4,2.1489971346704873,No,No,1,3.1
3,8.595988538681949,No,No,2,3.1
3,5.730659025787966,No,Yes,1,3.2
2,4.2979942693409745,No,Yes,1,3.3
3,10.02865329512894,No,Yes,2,2.8
3,15.759312320916907,Yes,Yes,3,3.3
4,4.2979942693409745,No,No,1,3.1
2,2.865329512893983,No,No,1,3.3
3,4.2979942693409745,No,Yes,1,3.5
1,8.595988538681949,No,No,2,3.6
2,6.446991404011461,No,No,1,3.6
3,12.893982808022923,No,Yes,2,3.5
4,24.355300859598856,Yes,No,3,3.7
2,28.653295128939828,No,No,4,4.3
3,0.7163323782234957,No,No,1,2.8
3,2.1489971346704873,No,No,1,2.9
3,5.01432664756447,No,No,1,3.0
3,7.163323782234957,No,No,2,2.8
2,5.730659025787966,No,No,1,3.2
4,5.730659025787966,No,Yes,1,3.1
3,10.02865329512894,No,No,2,2.6
3,6.446991404011461,No,No,1,3.3
3,4.2979942693409745,No,No,1,3.0
3,3.5816618911174785,No,No,1,3.4
3,5.01432664756447,No,No,1,3.3
3,7.879656160458453,No,No,2,2.9
2,2.865329512893983,No,No,1,2.9
4,5.730659025787966,No,No,1,2.9
1,1.4326647564469914,No,No,1,3.1
1,2.865329512893983,No,No,1,3.0
3,5.730659025787966,No,Yes,1,3.7
4,11.461318051575931,Yes,No,2,3.3
1,4.2979942693409745,No,No,1,3.1
2,4.2979942693409745,No,No,1,3.4
1,4.2979942693409745,No,No,1,3.1
1,2.865329512893983,No,No,1,3.0
3,7.163323782234957,No,Yes,2,3.4
2,2.865329512893983,No,Yes,1,3.3
3,5.01432664756447,No,No,1,3.3
2,2.865329512893983,No,No,1,2.9
3,5.730659025787966,No,Yes,1,3.1
5,11.461318051575931,Yes,Yes,2,3.3
4,11.461318051575931,Yes,Yes,2,3.4
2,12.893982808022923,No,No,2,4.6
3,4.2979942693409745,No,No,1,3.8
6,8.595988538681949,No,No,2,3.8
2,3.5816618911174785,No,Yes,1,3.5
7,10.02865329512894,No,Yes,2,3.5
3,7.163323782234957,No,No,2,3.6
2,5.730659025787966,No,No,1,3.6
3,11.461318051575931,Yes,Yes,2,3.7
3,2.1489971346704873,No,No,1,3.5
4,11.461318051575931,No,Yes,2,3.9
2,2.1489971346704873,No,No,1,3.5
5,10.02865329512894,No,Yes,2,3.5
5,7.163323782234957,No,Yes,2,3.6
5,12.893982808022923,No,No,2,4.1
4,8.595988538681949,No,No,2,4.3
4,5.730659025787966,No,No,1,4.2
5,11.461318051575931,No,Yes,2,4.1
2,2.865329512893983,No,Yes,1,4.4
3,5.01432664756447,No,No,1,4.0
3,4.2979942693409745,No,No,1,3.4
3,3.5816618911174785,No,No,1,3.3
3,4.2979942693409745,No,No,1,3.3
3,4.2979942693409745,No,No,1,3.4
2,2.1489971346704873,No,No,1,2.8
1,5.730659025787966,No,No,1,3.0
1,6.446991404011461,No,No,1,3.0
1,2.865329512893983,No,No,1,2.7
3,7.163323782234957,No,No,2,2.6
1,5.730659025787966,No,No,1,3.3
2,5.01432664756447,No,No,1,2.9
1,5.730659025787966,No,No,1,3.0
3,10.744985673352437,No,No,2,3.2
3,12.177650429799428,Yes,No,2,3.3
3,1.4326647564469914,No,No,1,3.2
2,5.01432664756447,No,No,1,2.6
1,8.595988538681949,No,Yes,2,3.1
4,4.2979942693409745,No,No,1,3.0
2,1.4326647564469914,No,No,1,3.3
3,1.4326647564469914,No,No,1,3.1
1,4.2979942693409745,No,No,1,3.3
3,8.595988538681949,No,No,2,3.2
1,4.2979942693409745,No,No,1,3.4
3,7.163323782234957,No,No,2,2.6
4,2.865329512893983,No,No,1,3.1
4,4.2979942693409745,No,No,1,3.3
2,2.865329512893983,No,No,1,3.0
2,5.01432664756447,No,Yes,1,2.8
4,4.2979942693409745,No,No,1,3.1
3,8.595988538681949,No,No,2,2.8
1,4.2979942693409745,No,No,1,3.1
3,9.312320916905444,No,No,2,3.1
3,5.01432664756447,No,Yes,1,2.7
2,5.01432664756447,No,No,1,3.3
4,5.730659025787966,No,No,1,3.1
3,5.730659025787966,No,No,1,2.8
2,3.5816618911174785,No,No,1,3.2
4,4.2979942693409745,No,No,1,3.2
3,5.730659025787966,No,No,1,3.1
4,7.879656160458453,No,No,2,3.4
1,6.446991404011461,No,No,1,2.8
1,1.4326647564469914,No,No,1,3.0
1,1.4326647564469914,No,No,1,3.0
3,5.01432664756447,No,No,1,3.3
2,3.5816618911174785,No,No,1,3.4
3,11.461318051575931,Yes,No,2,2.6
6,7.163323782234957,No,Yes,2,2.6
1,2.865329512893983,No,No,1,3.2
3,16.475644699140403,Yes,Yes,3,3.4
1,8.595988538681949,No,No,2,3.4
4,8.595988538681949,No,No,2,3.2
3,15.759312320916907,Yes,No,3,3.2
4,4.2979942693409745,No,No,1,3.1
2,1.4326647564469914,No,No,1,2.6
2,4.2979942693409745,No,No,1,3.5
4,10.02865329512894,No,No,2,3.5
3,8.595988538681949,No,Yes,2,2.3
1,5.01432664756447,No,No,1,2.8
1,1.4326647564469914,No,No,1,2.9
8,5.730659025787966,No,Yes,1,3.4
3,6.446991404011461,No,Yes,1,3.3
2,5.01432664756447,No,Yes,1,3.1
2,2.865329512893983,No,No,1,3.2
3,5.730659025787966,No,No,1,3.0
3,4.2979942693409745,No,No,1,3.3
4,8.595988538681949,No,No,2,2.6
3,6.446991404011461,No,No,1,3.1
3,5.730659025787966,No,No,1,2.5
3,5.730659025787966,No,No,1,3.3
1,5.730659025787966,No,No,1,3.2
4,5.730659025787966,No,No,1,2.9
3,7.163323782234957,No,Yes,2,3.5
2,8.595988538681949,No,Yes,2,3.8
3,11.461318051575931,No,Yes,2,3.6
3,4.2979942693409745,No,Yes,1,3.6
3,7.163323782234957,No,No,2,3.6
3,8.595988538681949,No,No,2,3.6
10,5.01432664756447,No,No,1,2.4
4,5.730659025787966,No,Yes,1,2.2
3,4.2979942693409745,No,Yes,1,2.4
2,4.2979942693409745,No,No,1,2.6
7,5.730659025787966,No,No,1,3.4
5,3.5816618911174785,No,No,1,3.0
5,2.1489971346704873,No,No,1,3.2
2,5.01432664756447,No,No,1,3.4
6,7.163323782234957,No,Yes,2,2.1
3,21.489971346704873,Yes,No,3,3.5
3,7.163323782234957,No,Yes,2,3.4
2,5.730659025787966,No,No,1,3.5
2,5.730659025787966,No,Yes,1,3.7
3,5.730659025787966,No,Yes,1,4.1
1,5.730659025787966,No,No,1,3.1
4,8.595988538681949,No,No,2,3.2
6,7.163323782234957,No,Yes,2,3.1
1,5.01432664756447,No,No,1,3.1
2,14.326647564469914,No,No,3,3.6
3,8.595988538681949,No,Yes,2,2.7
2,2.1489971346704873,No,No,1,3.3
1,5.730659025787966,No,No,1,3.1
3,3.5816618911174785,No,No,1,3.3
6,5.01432664756447,No,No,1,3.1
1,8.595988538681949,No,No,2,2.7
1,4.2979942693409745,No,No,1,2.7
1,5.01432664756447,No,No,1,2.9
3,8.595988538681949,No,No,2,3.2
4,14.326647564469914,Yes,No,3,3.0
2,5.730659025787966,No,Yes,1,2.7
3,6.446991404011461,No,No,1,3.2
1,5.730659025787966,No,No,1,2.7
2,6.446991404011461,No,No,1,3.0
3,2.1489971346704873,No,No,1,3.9
5,7.163323782234957,No,Yes,2,3.7
2,7.163323782234957,No,No,2,3.1
1,8.595988538681949,No,Yes,2,3.4
3,11.461318051575931,Yes,No,2,2.9
1,6.446991404011461,No,No,1,3.2
7,4.2979942693409745,No,No,1,3.1
1,2.865329512893983,No,Yes,1,3.5
3,5.730659025787966,No,Yes,1,3.7
2,4.2979942693409745,No,No,1,3.8
5,37.249283667621775,Yes,No,4,3.0
11,8.595988538681949,No,No,2,3.5
4,15.759312320916907,Yes,Yes,3,3.5
6,28.653295128939828,Yes,No,4,2.4
3,15.759312320916907,Yes,No,3,3.4
5,21.489971346704873,Yes,No,3,3.4
2,5.01432664756447,No,No,1,2.7
1,3.5816618911174785,No,No,1,4.5
2,10.02865329512894,No,No,2,4.5
1,9.312320916905444,No,No,2,3.5
3,21.489971346704873,Yes,Yes,3,3.9
4,9.312320916905444,No,Yes,2,3.8
2,5.730659025787966,No,No,1,3.9
6,20.05730659025788,Yes,Yes,3,3.9
1,8.595988538681949,No,No,2,3.7
4,8.595988538681949,No,No,2,3.7
3,12.893982808022923,No,Yes,2,3.7
1,5.730659025787966,No,No,1,3.8
5,25.787965616045845,No,No,3,3.9
4,14.326647564469914,No,No,3,3.9
2,22.922636103151863,Yes,Yes,3,3.9
2,5.730659025787966,No,No,1,3.9
3,7.879656160458453,No,Yes,2,3.6
3,5.01432664756447,No,No,1,3.7
2,7.163323782234957,No,No,2,3.5
3,5.730659025787966,No,Yes,1,3.7
5,22.922636103151863,Yes,Yes,3,3.8
3,21.489971346704873,Yes,No,3,4.1
3,21.489971346704873,Yes,Yes,3,4.1
3,21.489971346704873,Yes,No,3,4.1
3,22.922636103151863,Yes,Yes,3,4.3
3,9.312320916905444,No,Yes,2,4.0
4,19.340974212034386,No,No,3,4.0
2,18.624641833810887,No,No,3,4.0
3,10.744985673352437,No,Yes,2,4.2
3,21.489971346704873,Yes,No,3,3.4
1,28.653295128939828,Yes,No,4,3.2
1,5.01432664756447,No,No,1,3.4
4,9.312320916905444,No,Yes,2,3.1
6,5.01432664756447,No,Yes,1,2.6
3,8.595988538681949,No,No,2,2.5
4,21.489971346704873,Yes,Yes,3,3.3
2,9.312320916905444,No,Yes,2,3.9
4,17.191977077363898,No,No,3,3.7
6,25.787965616045845,Yes,No,3,3.4
2,5.730659025787966,No,Yes,1,3.6
4,8.595988538681949,No,Yes,2,3.7
4,28.653295128939828,Yes,No,4,3.8
4,27.22063037249284,Yes,No,3,3.8
3,18.624641833810887,Yes,Yes,3,4.1
1,10.02865329512894,No,No,2,4.0
2,17.191977077363898,Yes,No,3,3.3
3,5.730659025787966,No,Yes,1,2.5
3,7.163323782234957,No,Yes,2,2.6
2,2.865329512893983,No,Yes,1,2.5
1,6.446991404011461,No,No,1,2.8
2,8.595988538681949,No,Yes,2,3.2
3,11.461318051575931,Yes,No,2,3.1
6,5.01432664756447,No,No,1,3.2
2,4.2979942693409745,No,Yes,1,3.1
5,8.595988538681949,No,No,2,2.8
2,1.4326647564469914,No,No,1,2.8
3,7.163323782234957,No,Yes,2,3.0
3,8.595988538681949,No,No,2,2.8
4,3.5816618911174785,No,Yes,1,2.8
3,5.730659025787966,No,Yes,1,2.6
2,7.163323782234957,No,No,2,2.9
2,12.893982808022923,Yes,No,2,3.1
3,8.595988538681949,No,Yes,2,2.7
4,14.326647564469914,Yes,Yes,3,2.9
4,8.595988538681949,No,No,2,2.5
3,8.595988538681949,No,No,2,2.8
3,10.02865329512894,No,No,2,3.5
5,5.01432664756447,No,No,1,3.8
2,7.163323782234957,No,No,2,3.5
3,7.163323782234957,No,Yes,2,2.9
3,7.163323782234957,No,Yes,2,2.7
2,4.2979942693409745,No,No,1,3.1
4,18.624641833810887,Yes,No,3,3.0
4,14.326647564469914,Yes,Yes,3,2.6
4,7.163323782234957,No,Yes,2,2.8
3,5.01432664756447,No,Yes,1,3.2
4,8.595988538681949,No,No,2,2.6
3,5.730659025787966,No,Yes,1,3.4
3,4.2979942693409745,No,No,1,3.1
4,8.595988538681949,No,No,2,2.7
1,5.01432664756447,No,No,1,3.6
1,3.5816618911174785,No,Yes,1,3.5
4,7.163323782234957,No,Yes,2,3.9
2,2.1489971346704873,No,Yes,1,3.6
3,9.312320916905444,No,Yes,2,3.6
1,14.326647564469914,No,No,3,3.4
2,28.653295128939828,Yes,No,4,3.2
1,12.893982808022923,No,No,2,2.9
2,50.1432664756447,Yes,No,4,3.5
3,21.489971346704873,Yes,No,3,3.3
3,7.163323782234957,No,Yes,2,3.3
3,8.595988538681949,No,Yes,2,3.0
2,7.163323782234957,No,No,2,3.1
1,4.2979942693409745,No,No,1,3.4
2,13.61031518624642,No,No,2,3.2
3,8.595988538681949,No,No,2,2.9
4,7.163323782234957,No,Yes,2,2.5
1,6.446991404011461,No,Yes,1,3.2
1,10.02865329512894,No,No,2,3.0
4,14.326647564469914,No,No,3,2.6
6,7.163323782234957,No,Yes,2,2.6
3,5.01432664756447,No,No,1,2.8
2,6.446991404011461,No,No,1,2.8
2,14.326647564469914,No,No,3,3.5
7,17.191977077363898,No,No,3,3.8
